layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
29,T0,1.0,192,2.7231709756538764,2.0212680142724726,1.8248659614127007,1.9112422466278076,0.4556879580063554,0.3333333333333333
29,T0,10.0,192,3.0884803520967665,2.399874037849825,1.9440461639946063,2.72621091935369,0.45630314290151297,0.3229166666666667
29,T0,100.0,192,2.5936211290514457,2.020181796921215,1.6265718762016843,2.3579190674600112,0.5736394085712261,0.2604166666666667
29,T0,1000.0,192,1.3865756210562203,0.9442382510172042,1.0153846946962586,0.9655340423610851,0.7692271929049773,0.21875
29,T0,10000.0,192,1.1563622672624179,0.28130243662383037,1.1216249962878748,0.8440512328519103,0.8173756640326401,0.16666666666666666
29,T1,1.0,192,1.1664720374759512,0.7449904588092577,0.8975779801757998,0.4478911653571488,0.8587981136399138,0.4375
29,T1,10.0,192,1.056540779772323,0.616438605609458,0.8580686830529218,0.34973156452178955,0.883897657362341,0.4583333333333333
29,T1,100.0,192,0.9263965463345727,0.4290512565254383,0.8210515089411666,0.3197027328120611,0.8947249115171136,0.4739583333333333
29,T1,1000.0,192,0.8189145392192508,0.2098125273092799,0.7915805239700954,0.37300444688268886,0.9016970069955657,0.4583333333333333
29,T1,10000.0,192,0.8576120801612805,0.10571570859394597,0.8510714828937924,0.5016052541626551,0.8965704662025863,0.3333333333333333
29,T3,1.0,192,1.8819675843021921,-1.3103217140109127,1.3508734189981426,1.1006589493804029,0.6014867781586903,0.3697916666666667
29,T3,10.0,192,1.232631485231292,-0.6677045007815746,1.0361230998387834,0.6651669857395747,0.7324801485009007,0.3854166666666667
29,T3,100.0,192,0.750252326741209,-0.09424186488199109,0.7443097639317668,0.40120330846040997,0.8741777360188522,0.4427083333333333
29,T3,1000.0,192,0.6568099601053398,-0.04808857794436686,0.6550471833119096,0.36582759796779385,0.9108427557702411,0.421875
29,T3,10000.0,192,0.9640939546350887,-0.0665093516579059,0.9617970989278193,0.7397400098804581,0.899154242762248,0.21354166666666666
29,T5,1.0,192,1.0185914677534476,-0.3933898190926301,0.9395600185269648,0.4681666004209468,0.796705451555347,0.3854166666666667
29,T5,10.0,192,1.268675214706697,-0.7584033713013717,1.017035459956927,0.684429219892889,0.7684889710307882,0.34375
29,T5,100.0,192,1.6393412988476603,-1.1969693941643622,1.1201357790649014,1.343219202192222,0.7435534766137363,0.2864583333333333
29,T5,1000.0,192,1.3640422473565463,-0.9480053042641071,0.9807635778619712,0.8610745004623143,0.8076967550154949,0.22395833333333334
29,T5,10000.0,192,1.2317867885529954,-0.3440181705127942,1.1827722480726082,0.9634022625635849,0.8486270567066427,0.13541666666666666
29,T8,1.0,192,0.8377362719554131,0.28378498750221853,0.788205647162033,0.3888282283730148,0.8576497685022865,0.4479166666666667
29,T8,10.0,192,0.8340100182975421,-0.2797782401512849,0.7856824084568245,0.3493442940477478,0.8517029811824303,0.46875
29,T8,100.0,192,1.6841096169843932,-1.2547848229875949,1.1232721175295455,1.4619500941800276,0.7547498417056033,0.3333333333333333
