layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
29,T1,1.0,192,0.1512738586021965,0.008877122871996232,0.15101316825334413,0.09416007124888759,0.9918010879729721,0.9583333333333334
29,T1,10.0,192,0.149216587692481,0.007942346953274077,0.14900506423427928,0.08460991535714879,0.991842100299316,0.9479166666666666
29,T1,100.0,192,0.17928778176289223,0.008174650157909857,0.17910132267589274,0.10886957595607805,0.9911038784251269,0.921875
29,T1,1000.0,192,0.27089410790038876,0.012801447204422228,0.2705914644711098,0.16659791386652514,0.9817530680187325,0.7395833333333334
29,T1,10000.0,192,0.4410373048467033,0.010854491129936047,0.4409037131718829,0.2770139316293553,0.9480409357640999,0.53125
29,T3,1.0,192,0.21121230806957264,0.01575218337071068,0.21062409121259507,0.13567288935978186,0.9881920032547147,0.8854166666666666
29,T3,10.0,192,0.1947244966691237,0.006562806763173408,0.19461387198869665,0.12274988711673987,0.9893813607186859,0.8958333333333334
29,T3,100.0,192,0.23225510447791214,-0.019771253592847527,0.23141203747301736,0.13147497177124023,0.9874127690541817,0.8489583333333334
29,T3,1000.0,192,0.35364778064232294,-0.05081033572761092,0.3499786601158534,0.21142148971557617,0.967685840082797,0.640625
29,T3,10000.0,192,0.5895554532109886,-0.04073198533513023,0.588146697501119,0.332873083941152,0.9393873349055505,0.46875
29,T5,1.0,192,0.2379520315491969,0.0015984799443893305,0.2379466624692546,0.15215754212500207,0.9856492390213969,0.8333333333333334
29,T5,10.0,192,0.25602750331710944,-0.034324959444084494,0.25371613983732777,0.14973363603223774,0.9850340541262392,0.8229166666666666
29,T5,100.0,192,0.3354241705487683,-0.08933260778792573,0.3233095411121327,0.1951692596488358,0.9752731204564065,0.6666666666666666
29,T5,1000.0,192,0.4579340710333456,-0.10951243144976967,0.44464664709309654,0.25799707648793335,0.9548899942635203,0.5677083333333334
29,T5,10000.0,192,0.8166186706795914,-0.05182892384834958,0.8149722792556965,0.609173643838062,0.9334405475856942,0.2708333333333333
29,T8,1.0,192,0.16831229508148196,-0.007799044154165912,0.16813150682093234,0.08606385017503718,0.9910628660987831,0.9322916666666666
29,T8,10.0,192,0.17693835002784056,-0.004297139025806117,0.17688616199908774,0.08543610572814941,0.9909398291197515,0.90625
29,T8,100.0,192,0.20853905002052556,-0.016978478582778303,0.20784673836381795,0.11383337821432338,0.9902016072455625,0.8697916666666666
29,T8,1000.0,192,0.2986977747668222,-0.019343164341726633,0.29807080139440056,0.1746700251261189,0.9781029709741311,0.7395833333333334
29,T8,10000.0,192,0.5005499365247434,0.017571183018804854,0.5002414341917755,0.304586994897022,0.9439397031297161,0.484375
29,R0,1.0,192,0.19611522253156816,0.032034413986326525,0.19348120536413646,0.1092519760131836,0.9902426195719064,0.8854166666666666
29,R0,10.0,192,0.1907573451693898,0.024033054185828833,0.18923735636119718,0.1124554497082926,0.9905297058563132,0.8958333333333334
