layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
33,T8,10.0,192,0.46729664028727014,0.2331028662352972,0.4050051898144757,0.15081324944132124,0.9646509279333532,0.6197916666666666
33,T8,100.0,192,0.47317794634716953,0.2407731303055299,0.4073397459519525,0.1973682810241586,0.9634615704693819,0.609375
33,T8,1000.0,192,0.476505327107562,0.21437838993760075,0.4255575550846755,0.20530669714082697,0.9600985597091873,0.65625
33,T8,10000.0,192,0.5723393332133911,0.18371357778501637,0.5420531649945215,0.285859372260873,0.9423812347286504,0.5260416666666666
33,R0,1.0,192,0.4695147123847257,0.27019954172066973,0.3839743126820487,0.17966153769549253,0.9679319140408599,0.609375
33,R0,10.0,192,0.4322260730095382,0.2368640124528818,0.36154504255205566,0.1743262372069411,0.9706797399058968,0.6354166666666666
33,R0,100.0,192,0.35632169518988643,0.14027085599593447,0.3275503586033179,0.15515237007669225,0.9761753916359709,0.734375
33,R0,1000.0,192,0.4012016719843002,0.11024283565374342,0.38575808324650795,0.19823052833339738,0.9689572221994559,0.65625
33,R0,10000.0,192,0.5422652573451868,0.10449942149015394,0.5321010056670301,0.3114471435546875,0.9463594303840025,0.484375
37,T0,1.0,192,1.8897435702030716,1.2810292536744685,1.389278522238822,0.8681143146832682,0.692780216600068,0.4322916666666667
37,T0,10.0,192,1.8385197087076057,1.2409777530510437,1.356513522136319,0.8355431777318216,0.6984399176355173,0.4427083333333333
37,T0,100.0,192,1.6564860673913873,1.0738455977021866,1.2612698853764077,0.6888382059415079,0.7204225245558131,0.40625
37,T0,1000.0,192,1.1846615111427565,0.6569238219141177,0.9858366944807787,0.4578978389656698,0.803226411444017,0.4114583333333333
37,T0,10000.0,192,0.8302790017834661,0.18198768121294306,0.8100887017415347,0.4966135025024414,0.8508417223292098,0.2760416666666667
37,T1,1.0,192,0.3187329832921881,0.07207005666983253,0.3104780532822657,0.1536589110056355,0.9769546258365038,0.7135416666666666
37,T1,10.0,192,0.32296217206558436,0.09227188127529747,0.30950034654461617,0.17028526903786206,0.9767085518784406,0.7239583333333334
37,T1,100.0,192,0.37334240641352523,0.16774877853485073,0.3335339558826169,0.17808744244106609,0.9732225041392146,0.6510416666666666
37,T1,1000.0,192,0.5330427018138567,0.30111929349394767,0.43984280492321576,0.26136979393490156,0.9571046598860873,0.5260416666666666
37,T1,10000.0,192,0.6313139556614562,0.33652971135866766,0.5341395547848586,0.3244953155517578,0.938238989767923,0.4739583333333333
37,T3,1.0,192,1.3731468376900886,0.7971343417693388,1.118082769311044,0.42077792858015084,0.7581948771184854,0.4427083333333333
37,T3,10.0,192,1.3756535347167502,0.8027018762855939,1.1171805339273848,0.4228613052103186,0.7579077908340787,0.4427083333333333
37,T3,100.0,192,1.4017276620877905,0.8444512083857468,1.118813029651494,0.41263643681209317,0.7557341375378555,0.421875
37,T3,1000.0,192,1.5773217237720838,1.0154667267927737,1.2069677489726505,0.6351669139432112,0.7184949452176529,0.4010416666666667
37,T3,10000.0,192,1.8128594952777406,1.1910498360523791,1.3666966882444198,1.0728078329721882,0.6632103293061627,0.3541666666666667
37,T5,1.0,192,1.0051869524956591,0.5092269748180323,0.8666537356898575,0.38939788544446674,0.857772805481318,0.4322916666666667
37,T5,10.0,192,1.013526174806304,0.5184797291685356,0.8708697247343143,0.3810975405239162,0.8567064849963781,0.4270833333333333
37,T5,100.0,192,1.0387930470882911,0.5418437863120648,0.8862822947086227,0.40723109245300293,0.8540816961103728,0.4270833333333333
37,T5,1000.0,192,0.9866240994737187,0.49971970118375747,0.8507098999724539,0.42711219965617886,0.864252753043644,0.40625
37,T5,10000.0,192,0.8234273911982329,0.3867952585572216,0.7269264725769586,0.4321238321145273,0.8927563198526096,0.3802083333333333
37,T8,1.0,192,0.5510781823827293,0.35184412335149573,0.4241378030325405,0.2875720754676224,0.9611238678677833,0.5260416666666666
37,T8,10.0,192,0.5128841807164404,0.3220200137587103,0.3991907984510844,0.25928862069974923,0.9660043347026996,0.5520833333333334
37,T8,100.0,192,0.41371405640349623,0.23768847755881276,0.338620005465727,0.1777771520380127,0.9757652683725325,0.640625
37,T8,1000.0,192,0.39021443313526916,0.19039980207673834,0.340610069135101,0.1826675379435017,0.974165787645123,0.703125
37,T8,10000.0,192,0.4743593713723951,0.1851511325418167,0.4367331809323589,0.25301135753522896,0.9604676706462818,0.5989583333333334
37,R0,1.0,192,0.4981342585315932,0.3054068710385971,0.3935281217972025,0.23424312865465435,0.9655942114392613,0.5677083333333334
37,R0,10.0,192,0.46996524830573766,0.2822838960567328,0.3757434452417039,0.19845223426818848,0.9678909017145161,0.5885416666666666
37,R0,100.0,192,0.3744541041554191,0.19298767618628468,0.3208919334589998,0.13652586936950684,0.9790462544800395,0.6927083333333334
37,R0,1000.0,192,0.3981415083744829,0.17440421826930966,0.3579103649527063,0.1818403142087255,0.9741247753187791,0.703125
37,R0,10000.0,192,0.5095761438716792,0.1678465425699167,0.4811396726008524,0.27574682235717773,0.9540287354102996,0.5416666666666666
